source_artistID,source_name,final_artistID,is_absorbed,survivor_source_name
9635,Peter Fox,9635,False,Peter Fox
9636,Jesus on Extasy,9636,False,Jesus on Extasy
9637,Zeraphine,9637,False,Zeraphine
9638,Joachim Witt,9638,False,Joachim Witt
9639,End of Green,9639,False,End of Green
9640,Manuel Antoni,9640,False,Manuel Antoni
9641,mono inc. & lisa middelhauve,9641,False,mono inc. & lisa middelhauve
9642,Transvision Vamp,9642,False,Transvision Vamp
9643,Eisheilig,9643,False,Eisheilig
9644,The Dreamside,9644,False,The Dreamside
9645,Schock,9645,False,Schock
9646,Karat,9646,False,Karat
9647,Manfred Mann,9647,False,Manfred Mann
9648,The Butterfly Effect,9648,False,The Butterfly Effect
9649,Baroness,9649,False,Baroness
9650,Stone Gods,9650,False,Stone Gods
9651,stonecollar,9651,False,stonecollar
9652,Ірина Білик,9652,False,Ірина Білик
9653,Quentin Mosimann,9653,False,Quentin Mosimann
9654,Natalia Oreiro,9654,False,Natalia Oreiro
9655,Amanda Lepore,9655,False,Amanda Lepore
9656,Patricia Kaas,9656,False,Patricia Kaas
9657,Крихітка,9657,False,Крихітка
9658,Despina Vandi,9658,False,Despina Vandi
9659,Лама,9659,False,Лама
9660,Danny Gokey,9660,False,Danny Gokey
9661,Alex Lambert,9661,False,Alex Lambert
9662,Michael Johns,9662,False,Michael Johns
9663,Matt Willis,9663,False,Matt Willis
9664,Mackenzie 1st,9664,False,Mackenzie 1st
9665,Flotation Toy Warning,9665,False,Flotation Toy Warning
9666,Moving Mountains,9666,False,Moving Mountains
9667,Au4,9667,False,Au4
9668,Ctrl-Alt-Delete,9668,False,Ctrl-Alt-Delete
9669,Chris Bathgate,9669,False,Chris Bathgate
9670,Todd Barry,9670,False,Todd Barry
9671,Border Patrol,9671,False,Border Patrol
9672,Lights Out Asia,9672,False,Lights Out Asia
9673,The Helio Sequence,9673,False,The Helio Sequence
9674,Elvis Crespo,9674,False,Elvis Crespo
9675,Pedra,9675,False,Pedra
9676,Varias,9676,False,Varias
9677,Sonny Black & Frank White,9677,False,Sonny Black & Frank White
9678,Pyranja,9678,False,Pyranja
9679,Chakuza,9679,False,Chakuza
9680,Sookee,9680,False,Sookee
9681,Kool Savas,9681,False,Kool Savas
9682,The Rock,9682,False,The Rock
9683,Lili,9683,False,Lili
9684,Travie McCoy,9684,False,Travie McCoy
9685,Jan Delay,9685,False,Jan Delay
9686,Samy Deluxe,9686,False,Samy Deluxe
9687,Absolute Beginner,9687,False,Absolute Beginner
9688,FILMharmonic Orchestra Prague,9688,False,FILMharmonic Orchestra Prague
9689,Israel Kamakawiwo'ole,9689,False,Israel Kamakawiwo'ole
9690,Dynamite Deluxe,9690,False,Dynamite Deluxe
9691,Dale Schacker,9691,False,Dale Schacker
9692,Bodo Wartke,9692,False,Bodo Wartke
9693,Das Bo,9693,False,Das Bo
9694,Azad,9694,False,Azad
9695,Russell Watson,9695,False,Russell Watson
9696,Beginner,9696,False,Beginner
9697,Curse,9697,False,Curse
9698,Grand Magus,9698,False,Grand Magus
9699,Joan Baez,9699,False,Joan Baez
9700,Nara Leão,9700,False,Nara Leão
9701,Francisca Valenzuela,9701,False,Francisca Valenzuela
9702,Griffin House,9702,False,Griffin House
9703,Etana,9703,False,Etana
9704,Joan Baez & Bob Dylan,9704,False,Joan Baez & Bob Dylan
9705,8 Femmes,9705,False,8 Femmes
9706,Violeta Parra,9706,False,Violeta Parra
9707,Ceumar,9707,False,Ceumar
9708,Judy Collins,9708,False,Judy Collins
9709,J. Tillman,9709,False,J. Tillman
9710,Rosario Mena,9710,False,Rosario Mena
9711,Rose,9711,False,Rose
9712,Luz Casal,9712,False,Luz Casal
9713,Milton Nascimento,9713,False,Milton Nascimento
9715,Tim and Eric,9715,False,Tim and Eric
9716,Buckethead,9716,False,Buckethead
9717,Paul Gilbert,9717,False,Paul Gilbert
9718,Magnetic Man,9718,False,Magnetic Man
9719,Beth Ditto,9719,False,Beth Ditto
9720,Natacha Atlas,9720,False,Natacha Atlas
9721,Johanna Kurkela,9721,False,Johanna Kurkela
9722,Birdy,9722,False,Birdy
9723,Ensemble,9723,False,Ensemble
9724,Anika Moa,9724,False,Anika Moa
9725,Diana Navarro,9725,False,Diana Navarro
9726,Rosanna,9726,False,Rosanna
9727,Wild Beasts,9727,False,Wild Beasts
9728,The Overtones,9728,False,The Overtones
9729,Sunday Girl,9729,False,Sunday Girl
9730,Benjamin Francis Leftwich,9730,False,Benjamin Francis Leftwich
9731,Christian Walz,9731,False,Christian Walz
9732,Fenech-Soler,9732,False,Fenech-Soler
9733,Jai Paul,9733,False,Jai Paul
9734,Mustafa Sandal,9734,False,Mustafa Sandal
9735,Edvin Marton,9735,False,Edvin Marton
9736,Untouchable,9736,False,Untouchable
9737,Superbus,9737,False,Superbus
9738,dragon ball z,9738,False,dragon ball z
9739,Move,9739,False,Move
9740,周杰倫,9740,False,周杰倫
9741,Afshin,9741,False,Afshin
9742,Najoua Belyzel,9742,False,Najoua Belyzel
9743,Zero Assoluto,9743,False,Zero Assoluto
9744,Initial D,9744,False,Initial D
9745,Etienne Daho,9745,False,Etienne Daho
9746,Saurom,9746,False,Saurom
9747,The Murmurs,9747,False,The Murmurs
9748,Davut Güloğlu,9748,False,Davut Güloğlu
9749,Killerpilze,9749,False,Killerpilze
9750,Marius,9750,False,Marius
9751,The Kelly Family,9751,False,The Kelly Family
9752,Stunt,9752,False,Stunt
9753,B.o.B  ft. Hayley Williams,9753,False,B.o.B  ft. Hayley Williams
9754,Маша Фокина,9754,False,Маша Фокина
9755,Алина Гросу,9755,False,Алина Гросу
9756,Макс Барских,9756,False,Макс Барских
9757,Наталья Могилевская,9757,False,Наталья Могилевская
9758,REAL O,9758,False,REAL O
9759,Потап и Настя,9759,False,Потап и Настя
9760,Павел Зибров,9760,False,Павел Зибров
9761,Raunchy,9761,False,Raunchy
9762,Darkstar,9762,False,Darkstar
9763,FaltyDL,9763,False,FaltyDL
9764,Autopilot Off,9764,False,Autopilot Off
9765,Element Eighty,9765,False,Element Eighty
9766,Gui Boratto,9766,False,Gui Boratto
9767,The Legion of Doom,9767,False,The Legion of Doom
9768,Dead and Divine,9768,False,Dead and Divine
9769,Sydney,9769,False,Sydney
9770,The Morning Of,9770,False,The Morning Of
9771,The Holly Springs Disaster,9771,False,The Holly Springs Disaster
9772,Farewell to Freeway,9772,False,Farewell to Freeway
9773,Boys Night Out,9773,False,Boys Night Out
9774,Everlea,9774,False,Everlea
9775,Straight Reads The Line,9775,False,Straight Reads The Line
9776,Sonny Moore,9776,False,Sonny Moore
9777,Pereza,9777,False,Pereza
9779,Omar A. Rodriguez-Lopez,9779,False,Omar A. Rodriguez-Lopez
9780,Dhal,9780,False,Dhal
9781,los ex,9781,False,los ex
9782,Holy Molar,9782,False,Holy Molar
9783,The Kilimanjaro Darkjazz Ensemble,9783,False,The Kilimanjaro Darkjazz Ensemble
9784,The Ganjas,9784,False,The Ganjas
9785,House of Low Culture,9785,False,House of Low Culture
9786,Hielo Negro,9786,False,Hielo Negro
9787,夢中夢,9787,False,夢中夢
9788,Карандаш,9788,False,Карандаш
9789,СД,9789,False,СД
9790,AL Hammer,9790,False,AL Hammer
9791,Смоки Мо,9791,False,Смоки Мо
9792,LiCK MY SCaRS,9792,False,LiCK MY SCaRS
9793,MaryJane,9793,False,MaryJane
9794,Fireworks,9794,False,Fireworks
9795,A Loss For Words,9795,False,A Loss For Words
9796,Trash Talk,9796,False,Trash Talk
9797,The Years Gone By,9797,False,The Years Gone By
9798,Ligeia,9798,False,Ligeia
9799,Just Surrender,9799,False,Just Surrender
9800,Daggermouth,9800,False,Daggermouth
9801,Cold World,9801,False,Cold World
9802,Deny Everything,9802,False,Deny Everything
9803,Heart To Heart,9803,False,Heart To Heart
9804,MyChildren MyBride,9804,False,MyChildren MyBride
9805,Another Breath,9805,False,Another Breath
9806,Jungle Fever,9806,False,Jungle Fever
9807,Man Overboard,9807,False,Man Overboard
9808,Dead Hearts,9808,False,Dead Hearts
9809,Act As One,9809,False,Act As One
9810,Lions Lions,9810,False,Lions Lions
9811,Heartsounds,9811,False,Heartsounds
9812,Crucial Dudes,9812,False,Crucial Dudes
9813,Carpathian,9813,False,Carpathian
9814,50 Lions,9814,False,50 Lions
9815,Let Down,9815,False,Let Down
9816,Cockpunch!,9816,False,Cockpunch!
9817,Bravo,9817,False,Bravo
9818,Mother Love Bone,9818,False,Mother Love Bone
9819,Tuff,9819,False,Tuff
9820,Diego Torres,9820,False,Diego Torres
9821,Run-D.M.C.,9821,False,Run-D.M.C.
9822,Firehouse,9822,False,Firehouse
9823,Teenage Fanclub,9823,False,Teenage Fanclub
9824,The Smithereens,9824,False,The Smithereens
9825,Big Star,9825,False,Big Star
9826,Del Amitri,9826,False,Del Amitri
9827,Cosmic Rough Riders,9827,False,Cosmic Rough Riders
9828,Mercenary,9828,False,Mercenary
9829,Steel Pulse,9829,False,Steel Pulse
9830,Ky-Mani Marley,9830,False,Ky-Mani Marley
9831,Soldiers of Jah Army,9831,False,Soldiers of Jah Army
9833,Black Uhuru,9833,False,Black Uhuru
9834,Israel Vibration,9834,False,Israel Vibration
9836,Gregory Isaacs,9836,False,Gregory Isaacs
9837,Sizzla,9837,False,Sizzla
9838,Anthony B,9838,False,Anthony B
9839,Burning Spear,9839,False,Burning Spear
9840,Gentleman,9840,False,Gentleman
9843,Barrington Levy,9843,False,Barrington Levy
9844,Karl Wolf,9844,False,Karl Wolf
9845,Outlandish,9845,False,Outlandish
9846,Cameron Cartio,9846,False,Cameron Cartio
9847,Kardinal Offishall,9847,False,Kardinal Offishall
9848,Shreya Ghoshal & Shaan,9848,False,Shreya Ghoshal & Shaan
9849,Miley Cyrus and Billy Ray Cyrus,9849,False,Miley Cyrus and Billy Ray Cyrus
9850,K.K.,9850,False,K.K.
9851,Sunidhi Chauhan,9851,False,Sunidhi Chauhan
9852,Sense Field,9852,False,Sense Field
9853,אריק ברמן,9853,False,אריק ברמן
9854,CPM 22 -  MTV AO VIVO,9854,False,CPM 22 -  MTV AO VIVO
9855,Garotos Podres,9855,False,Garotos Podres
9856,U2 and Green Day,9856,False,U2 and Green Day
9857,Visite [www.musikawarez.com],9857,False,Visite [www.musikawarez.com]
9858,Republica,9858,False,Republica
9859,Red Red Groovy,9859,False,Red Red Groovy
9860,Felix da Housecat,9860,False,Felix da Housecat
9861,The Shamen,9861,False,The Shamen
9862,Meat Beat Manifesto,9862,False,Meat Beat Manifesto
9863,Tones on Tail,9863,False,Tones on Tail
9864,The Cuts,9864,False,The Cuts
9865,B-Movie,9865,False,B-Movie
9866,Kombi,9866,False,Kombi
9867,Ice Machine,9867,False,Ice Machine
9868,Peter Heppner,9868,False,Peter Heppner
9869,Elegant Machinery,9869,False,Elegant Machinery
9870,Reveille,9870,False,Reveille
9871,Basko Sthlm,9871,False,Basko Sthlm
9872,Fear,9872,False,Fear
9873,Black Oak Arkansas,9873,False,Black Oak Arkansas
9874,Hjaltalín,9874,False,Hjaltalín
9875,Sudden Weather Change,9875,False,Sudden Weather Change
9876,Sin Fang Bous,9876,False,Sin Fang Bous
9877,I'm from Barcelona,9877,False,I'm from Barcelona
9878,Útidúr,9878,False,Útidúr
9879,Sprengjuhöllin,9879,False,Sprengjuhöllin
9880,Agent Fresco,9880,False,Agent Fresco
9882,Laura Veirs,9882,False,Laura Veirs
9886,"Raz, Dwa, Trzy",9886,False,"Raz, Dwa, Trzy"
9887,Agnieszka Osiecka,9887,False,Agnieszka Osiecka
9888,Die Fantastischen Vier,9888,False,Die Fantastischen Vier
9889,Verba,9889,False,Verba
9890,25 LAT LISTY PRZEBOJÓW TRÓJKI,9890,False,25 LAT LISTY PRZEBOJÓW TRÓJKI
9891,vir,9891,False,vir
9892,Roger Sanchez,9892,False,Roger Sanchez
9893,KSM,9893,False,KSM
9894,Robh Hokum,9894,False,Robh Hokum
9895,Taylor Swfit ft. Tyler Hilton,9895,False,Taylor Swfit ft. Tyler Hilton
9896,Calogero,9896,False,Calogero
9897,Hednoize,9897,False,Hednoize
9898,ENUR feat. Natasja,9898,False,ENUR feat. Natasja
9899,Timbaland ft.Nelly Furtado and Soshy,9899,False,Timbaland ft.Nelly Furtado and Soshy
9900,Rick GhraphiXxX,9900,False,Rick GhraphiXxX
9901,Rick Ross,9901,False,Rick Ross
9902,Young Jeezy,9902,False,Young Jeezy
9903,Fred Hammond,9903,False,Fred Hammond
9904,Raheem DeVaughn,9904,False,Raheem DeVaughn
9905,Plies,9905,False,Plies
9906,Bilal,9906,False,Bilal
9907,R. Kelly,9907,False,R. Kelly
9908,Black&Mouse,9908,False,Black&Mouse
9909,Fred Hammond & Radical for Christ,9909,False,Fred Hammond & Radical for Christ
9910,Jay-Z & Coldplay,9910,False,Jay-Z & Coldplay
9911,Freddie Jackson,9911,False,Freddie Jackson
9912,Q-Tip,9912,False,Q-Tip
9913,Andre 3000,9913,False,Andre 3000
9914,Jay-Blaze,9914,False,Jay-Blaze
9915,Truckfighters,9915,False,Truckfighters
9916,Colour Haze,9916,False,Colour Haze
9917,Monkey3,9917,False,Monkey3
9918,Hermano,9918,False,Hermano
9919,Triumph,9919,False,Triumph
9920,Brant Bjork,9920,False,Brant Bjork
9921,Nebula,9921,False,Nebula
9922,The Atomic Bitchwax,9922,False,The Atomic Bitchwax
9923,Astroqueen,9923,False,Astroqueen
9924,Blind Dog,9924,False,Blind Dog
9925,Rotor,9925,False,Rotor
9926,Ted Nugent,9926,False,Ted Nugent
9927,Jacek Kaczmarski,9927,False,Jacek Kaczmarski
9928,Stare Dobre Małżeństwo,9928,False,Stare Dobre Małżeństwo
9929,石井妥師,9929,False,石井妥師
9930,Kabaret Starszych Panów,9930,False,Kabaret Starszych Panów
9931,The Mighty Boosh,9931,False,The Mighty Boosh
9932,Grabaż i Strachy Na Lachy,9932,False,Grabaż i Strachy Na Lachy
9933,Bielizna,9933,False,Bielizna
9934,The Amity Affliction,9934,False,The Amity Affliction
9936,Yashin,9936,False,Yashin
9940,Yasuharu Takanashi,9940,False,Yasuharu Takanashi
9941,Endeverafter,9941,False,Endeverafter
9943,Vanna,9943,False,Vanna
9944,Egypt Central,9944,False,Egypt Central
9947,Beans on Toast,9947,False,Beans on Toast
9948,Willy Mason,9948,False,Willy Mason
9951,The Arcade Fire,9951,False,The Arcade Fire
9952,Tellison,9952,False,Tellison
9953,The Dykeenies,9953,False,The Dykeenies
9955,The Twilight Sad,9955,False,The Twilight Sad
9959,The Stills,9959,False,The Stills
9960,Tiger Army,9960,False,Tiger Army
9961,Nasty,9961,False,Nasty
9962,Deadbolt,9962,False,Deadbolt
9963,Your Demise,9963,False,Your Demise
9964,The Lively Ones,9964,False,The Lively Ones
9965,The Ghastly Ones,9965,False,The Ghastly Ones
9966,Bigwig,9966,False,Bigwig
9967,Discharger,9967,False,Discharger
9968,November Növelet,9968,False,November Növelet
9969,Bronski Beat,9969,False,Bronski Beat
9970,Flesh & Space,9970,False,Flesh & Space
9971,Nina Nastasia,9971,False,Nina Nastasia
9972,Pride of Mind,9972,False,Pride of Mind
9973,FabrikC,9973,False,FabrikC
9974,Amorphous Androgynous,9974,False,Amorphous Androgynous
9975,Ice Ages,9975,False,Ice Ages
9976,Nerina Pallot,9976,False,Nerina Pallot
9977,The Hoosiers,9977,False,The Hoosiers
9978,Subway to Sally,9978,False,Subway to Sally
9979,Tanzwut,9979,False,Tanzwut
9980,Anne Clark,9980,False,Anne Clark
9981,Geoff Zanelli,9981,False,Geoff Zanelli
9982,Evermore,9982,False,Evermore
9983,Christian Bruhn,9983,False,Christian Bruhn
9984,goJA moon ROCKAH,9984,False,goJA moon ROCKAH
9985,HANSA ROSTOCK,9985,False,HANSA ROSTOCK
9986,Jesper Kyd,9986,False,Jesper Kyd
9987,Pulsedriver,9987,False,Pulsedriver
9988,West End Girls,9988,False,West End Girls
9989,Pet Shop Boys ft Brandon Flowers Lady GaGa,9989,False,Pet Shop Boys ft Brandon Flowers Lady GaGa
9990,Steve Winwood,9990,False,Steve Winwood
9991,Andrew Gold,9991,False,Andrew Gold
9992,Mel & Kim,9992,False,Mel & Kim
9993,The Korgis,9993,False,The Korgis
9994,Arrowwood,9994,False,Arrowwood
9995,Шмели,9995,False,Шмели
9996,Ruxpin,9996,False,Ruxpin
9997,Pan Sonic,9997,False,Pan Sonic
9998,múm & Úrú Búrú Sextettinn,9998,False,múm & Úrú Búrú Sextettinn
9999,Mortiis,9999,False,Mortiis
10000,Mantis Psi,10000,False,Mantis Psi
10001,Kría Brekkan,10001,False,Kría Brekkan
10002,Hildur Guðnadóttir,10002,False,Hildur Guðnadóttir
10003,aho,10003,False,aho
10004,#2 Orchestra,10004,False,#2 Orchestra
10005,Borko,10005,False,Borko
10006,klyxn,10006,False,klyxn
10007,Dvar,10007,False,Dvar
10008,novemthree,10008,False,novemthree
10009,Múm Músikvatur,10009,False,Múm Músikvatur
10010,Camerata Mediolanense,10010,False,Camerata Mediolanense
10011,Solanaceae,10011,False,Solanaceae
10012,OST Tension,10012,False,OST Tension
10013,Ocarina,10013,False,Ocarina
10014,Ólöf Arnalds,10014,False,Ólöf Arnalds
10015,Yerzmyey,10015,False,Yerzmyey
10016,Nikka Costa,10016,False,Nikka Costa
10017,Michel Polnareff,10017,False,Michel Polnareff
10020,Beautiful Small Machines,10020,False,Beautiful Small Machines
10022,Amy Jo Johnson,10022,False,Amy Jo Johnson
10023,Emma Lahana,10023,False,Emma Lahana
10024,The Left Rights,10024,False,The Left Rights
10025,Max Tundra,10025,False,Max Tundra
10026,Richard Cheese,10026,False,Richard Cheese
10027,Ike & Tina Turner,10027,False,Ike & Tina Turner
10028,Zélia Duncan,10028,False,Zélia Duncan
10029,Naive New Beaters,10029,False,Naive New Beaters
10030,Digimortal,10030,False,Digimortal
10031,Shiva in Exile,10031,False,Shiva in Exile
10032,ТЕХНИКА : НЕИСПРАВНА,10032,False,ТЕХНИКА : НЕИСПРАВНА
10033,The Death Set,10033,False,The Death Set
10034,Evo,10034,False,Evo
10035,InVekTiva,10035,False,InVekTiva
10036,Breakdown Of Sanity,10036,False,Breakdown Of Sanity
10037,BiopsyhoZ,10037,False,BiopsyhoZ
10038,Young Guns,10038,False,Young Guns
10039,A Silent Film,10039,False,A Silent Film
10040,Days of the New,10040,False,Days of the New
10041,The Four Tops,10041,False,The Four Tops
10042,Collective Soul,10042,False,Collective Soul
10043,Grammatik,10043,False,Grammatik
10044,Trzeci Wymiar,10044,False,Trzeci Wymiar
10045,Fenomen,10045,False,Fenomen
10046,AbradAb,10046,False,AbradAb
10047,Kasia Wilk,10047,False,Kasia Wilk
10048,Mesajah,10048,False,Mesajah
10049,Andiman,10049,False,Andiman
10050,Kaliber 44,10050,False,Kaliber 44
10051,Junior Stress,10051,False,Junior Stress
10052,W Witrynach Odbicia,10052,False,W Witrynach Odbicia
10053,Dna & Gal,10053,False,Dna & Gal
10054,Bas Tajpan & Miuosh,10054,False,Bas Tajpan & Miuosh
10055,Scarface,10055,False,Scarface
10056,Daz Dillinger,10056,False,Daz Dillinger
10057,Jaime Camil,10057,False,Jaime Camil
10058,Daniela Herrero,10058,False,Daniela Herrero
10059,Bandana,10059,False,Bandana
10060,Lucy Walsh,10060,False,Lucy Walsh
10061,Las Pastillas del Abuelo,10061,False,Las Pastillas del Abuelo
10062,Fabiana Cantilo,10062,False,Fabiana Cantilo
10063,Subsonica,10063,False,Subsonica
10064,Rain Tree Crow,10064,False,Rain Tree Crow
10065,Motel Connection,10065,False,Motel Connection
10066,David Sylvian & Robert Fripp,10066,False,David Sylvian & Robert Fripp
10067,Devils,10067,False,Devils
10068,The Bastard Sons of Dioniso,10068,False,The Bastard Sons of Dioniso
10069,Finger Eleven,10069,False,Finger Eleven
10070,Gob,10070,False,Gob
10071,Mariottide,10071,False,Mariottide
10072,Prozac+,10072,False,Prozac+
10073,Лаванда,10073,False,Лаванда
10074,Дима Билан,10074,False,Дима Билан
10075,Чи-Ли,10075,False,Чи-Ли
10076,Giorgia,10076,False,Giorgia
10077,Negrita,10077,False,Negrita
10078,Jovanotti,10078,False,Jovanotti
10080,The Tears,10080,False,The Tears
10086,Dies Irae,10086,False,Dies Irae
10087,The Witcher Soundtrack,10087,False,The Witcher Soundtrack
10088,One Man Army and the Undead Quartet,10088,False,One Man Army and the Undead Quartet
10089,Post Scriptum,10089,False,Post Scriptum
10090,Maigra,10090,False,Maigra
10091,Diablo,10091,False,Diablo
10092,Sonic Mayhem,10092,False,Sonic Mayhem
10093,Heroes Of Might & Magic III Soundtrack,10093,False,Heroes Of Might & Magic III Soundtrack
10094,Yattering,10094,False,Yattering
10095,Vital Remains,10095,False,Vital Remains
10096,Gothic II Soundtrack,10096,False,Gothic II Soundtrack
10097,Inon Zur,10097,False,Inon Zur
10098,Pitbulls In The Nursery,10098,False,Pitbulls In The Nursery
10099,Suffocation,10099,False,Suffocation
10100,Abysmal Dawn,10100,False,Abysmal Dawn
10101,Trauma,10101,False,Trauma
10102,Revocation,10102,False,Revocation
10103,Jung jae hwan,10103,False,Jung jae hwan
10104,Amorphous,10104,False,Amorphous
10105,The Sound,10105,False,The Sound
10106,Stockholm Monsters,10106,False,Stockholm Monsters
10107,Tear Down The Lies!,10107,False,Tear Down The Lies!
10108,Real Estate,10108,False,Real Estate
10109,The Male Pattern Band,10109,False,The Male Pattern Band
10110,Electrelane,10110,False,Electrelane
10111,The Durutti Column,10111,False,The Durutti Column
10112,MP Band/ Tear Down The Lies!,10112,False,MP Band/ Tear Down The Lies!
10113,Alex Chilton,10113,False,Alex Chilton
10114,John Leyton,10114,False,John Leyton
10115,Minny Pops,10115,False,Minny Pops
10116,Tamaryn,10116,False,Tamaryn
10117,Dean Wareham,10117,False,Dean Wareham
10118,Longview,10118,False,Longview
10119,Chris Bell,10119,False,Chris Bell
10120,E.S.G.,10120,False,E.S.G.
10121,Anni Rossi,10121,False,Anni Rossi
10122,Small Black,10122,False,Small Black
10123,The Raincoats,10123,False,The Raincoats
10124,Zumbis do Espaço,10124,False,Zumbis do Espaço
10125,Axxis,10125,False,Axxis
10126,Attaque 77,10126,False,Attaque 77
10127,The Toy Dolls,10127,False,The Toy Dolls
10128,Matell,10128,False,Matell
10129,Shirley Bassey,10129,False,Shirley Bassey
10130,The Supremes,10130,False,The Supremes
10131,Thomas Nicholas,10131,False,Thomas Nicholas
10132,Sylvester,10132,False,Sylvester
10133,Diana Ross and The Supremes,10133,False,Diana Ross and The Supremes
10134,Lou Rawls,10134,False,Lou Rawls
10135,Robin Thicke & Mary J. Blige,10135,False,Robin Thicke & Mary J. Blige
10136,Chaka Khan Album,10136,False,Chaka Khan Album
10137,Victor Matell,10137,False,Victor Matell
10138,"Diana Ross, Michael Jackson & Quincy Jones",10138,False,"Diana Ross, Michael Jackson & Quincy Jones"
10139,Diana Ross and Lionel Richie,10139,False,Diana Ross and Lionel Richie
10140,Charlie Wilson,10140,False,Charlie Wilson
10141,Barbra Streisand & Barry Gibb,10141,False,Barbra Streisand & Barry Gibb
10142,Dionne Warwick,10142,False,Dionne Warwick
10143,Stephanie Mills,10143,False,Stephanie Mills
10144,Tyrone Davis,10144,False,Tyrone Davis
10145,George Benson,10145,False,George Benson
10146,Karyn White,10146,False,Karyn White
10147,Ashford & Simpson,10147,False,Ashford & Simpson
10148,MaFadden & Whitehead,10148,False,MaFadden & Whitehead
10149,Roberta Flack & Donny Hathaway,10149,False,Roberta Flack & Donny Hathaway
10150,Patti LaBelle,10150,False,Patti LaBelle
10151,Gladys Knight & The Pips,10151,False,Gladys Knight & The Pips
10152,Barry Gibb,10152,False,Barry Gibb
10153,Mary J Blige & C.L. Smooth,10153,False,Mary J Blige & C.L. Smooth
10154,MICHAAEL JACKSON,10154,False,MICHAAEL JACKSON
10155,Elton John & Leon Russell,10155,False,Elton John & Leon Russell
10156,Ce Ce Peniston,10156,False,Ce Ce Peniston
10157,S.O.S. Band,10157,False,S.O.S. Band
10158,Dino,10158,False,Dino
10159,Sylvia,10159,False,Sylvia
10160,The Noise Affinity,10160,False,The Noise Affinity
10161,Scorn,10161,False,Scorn
10162,Pig,10162,False,Pig
10163,Chemlab,10163,False,Chemlab
10164,Muslimgauze,10164,False,Muslimgauze
10165,Chris & Cosey,10165,False,Chris & Cosey
10166,Richard H. Kirk,10166,False,Richard H. Kirk
10167,Premature Ejaculation,10167,False,Premature Ejaculation
10168,Combat Astronomy,10168,False,Combat Astronomy
10169,Z'EV,10169,False,Z'EV
10170,Elektric Music,10170,False,Elektric Music
10171,Uniform,10171,False,Uniform
10172,Pati Yang,10172,False,Pati Yang
10173,Älymystö,10173,False,Älymystö
10174,Severed Heads,10174,False,Severed Heads
10176,Marius Müller-Westernhagen,10176,False,Marius Müller-Westernhagen
10181,Virginia Jetzt!,10181,False,Virginia Jetzt!
10182,Herbert Grönemeyer,10182,False,Herbert Grönemeyer
10184,Lorrie Morgan,10184,False,Lorrie Morgan
10185,Steve Appleton,10185,False,Steve Appleton
10186,"Zac Efron, Cast of High School Musical",10186,False,"Zac Efron, Cast of High School Musical"
10187,Kevin Bazinet,10187,False,Kevin Bazinet
10188,Maria Lawson,10188,False,Maria Lawson
10189,Cipes And The People,10189,False,Cipes And The People
10190,Greg Raposo,10190,False,Greg Raposo
10191,Joseph LoDuca,10191,False,Joseph LoDuca
10192,Terramara,10192,False,Terramara
10193,Cepia,10193,False,Cepia
10194,Epic45,10194,False,Epic45
10195,"Halloween, Alaska",10195,False,"Halloween, Alaska"
10196,Dungen,10196,False,Dungen
10197,Fiction Plane,10197,False,Fiction Plane
10198,Mason Jennings,10198,False,Mason Jennings
10199,The Jayhawks,10199,False,The Jayhawks
10200,Alicia Wiley,10200,False,Alicia Wiley
10201,Galactic,10201,False,Galactic
10202,Kiln,10202,False,Kiln
10203,David Ford,10203,False,David Ford
10204,An Explorer,10204,False,An Explorer
10205,Adam Johnson,10205,False,Adam Johnson
10206,Arc Angels,10206,False,Arc Angels
10207,The Pines,10207,False,The Pines
10208,梶芽衣子,10208,False,梶芽衣子
10209,Heitor Villa-Lobos,10209,False,Heitor Villa-Lobos
10210,Dengue Fever,10210,False,Dengue Fever
10211,Popol Vuh,10211,False,Popol Vuh
10212,Nathan Barr,10212,False,Nathan Barr
10213,Sergei Prokofiev,10213,False,Sergei Prokofiev
10214,Sleater-Kinney,10214,False,Sleater-Kinney
10215,Manfred Hübler & Siegfried Schwab,10215,False,Manfred Hübler & Siegfried Schwab
10216,Kaname Kawachi,10216,False,Kaname Kawachi
10217,Bernard Herrmann,10217,False,Bernard Herrmann
10218,Abel Korzeniowski,10218,False,Abel Korzeniowski
10219,Fabio Frizzi,10219,False,Fabio Frizzi
10220,Montage,10220,False,Montage
10221,Philippe Rombi,10221,False,Philippe Rombi
10222,Elliot Goldenthal,10222,False,Elliot Goldenthal
10223,Jo Yeong-wook,10223,False,Jo Yeong-wook
10224,Giacomo Puccini,10224,False,Giacomo Puccini
10225,Georges Bizet,10225,False,Georges Bizet
10226,鈴木あみ,10226,False,鈴木あみ
10227,けちゃっぷmania,10227,False,けちゃっぷmania
10228,水樹奈々,10228,False,水樹奈々
10229,オレスカバンド,10229,False,オレスカバンド
10230,Ketchup Mania,10230,False,Ketchup Mania
10231,HALCALI,10231,False,HALCALI
10232,YUKI,10232,False,YUKI
10233,Buono!,10233,False,Buono!
10234,Yum!Yum!ORANGE,10234,False,Yum!Yum!ORANGE
10235,田村ゆかり,10235,False,田村ゆかり
10236,Puukko-Allu,10236,False,Puukko-Allu
10237,HINOIチーム,10237,False,HINOIチーム
10238,Paffendorf,10238,False,Paffendorf
10239,岡本玲,10239,False,岡本玲
